Datum von;Datum bis;Biomasse [MWh] Originalauflösungen;Wasserkraft [MWh] Originalauflösungen;Wind Offshore [MWh] Originalauflösungen;Wind Onshore [MWh] Originalauflösungen;Photovoltaik [MWh] Originalauflösungen;Sonstige Erneuerbare [MWh] Originalauflösungen;Kernenergie [MWh] Originalauflösungen;Braunkohle [MWh] Originalauflösungen;Steinkohle [MWh] Originalauflösungen;Erdgas [MWh] Originalauflösungen;Pumpspeicher [MWh] Originalauflösungen;Sonstige Konventionelle [MWh] Originalauflösungen
21.01.2019 03:00;21.01.2019 03:15;1.182,00;369,00;616,00;869,00;0,00;49,50;2.368,50;3.992,25;3.695,50;1.980,75;10,50;388,50
21.01.2019 03:15;21.01.2019 03:30;1.179,25;356,00;632,50;871,00;0,00;49,25;2.368,00;4.001,25;3.700,00;1.980,50;8,00;385,00
21.01.2019 03:30;21.01.2019 03:45;1.178,50;354,00;651,75;864,25;0,00;49,25;2.366,50;3.995,50;3.690,50;1.984,25;14,00;385,50
21.01.2019 03:45;21.01.2019 04:00;1.182,75;355,25;673,50;867,50;0,00;49,25;2.367,00;3.991,50;3.700,50;1.989,50;19,00;386,75
21.01.2019 04:00;21.01.2019 04:15;1.178,50;355,25;678,00;878,75;0,00;49,50;2.367,50;3.996,75;3.731,50;2.041,75;14,75;384,75
21.01.2019 04:15;21.01.2019 04:30;1.184,25;359,50;682,25;881,75;0,00;49,50;2.367,75;3.990,25;3.738,75;2.082,50;42,00;382,50
21.01.2019 04:30;21.01.2019 04:45;1.190,00;379,50;706,00;882,25;0,00;49,25;2.367,00;3.997,75;3.745,50;2.112,50;71,25;382,50
21.01.2019 04:45;21.01.2019 05:00;1.189,50;383,75;695,75;908,25;0,00;49,50;2.366,25;4.021,25;3.782,00;2.150,00;72,50;387,50
21.01.2019 05:00;21.01.2019 05:15;1.190,50;375,50;684,00;948,50;0,00;49,75;2.359,00;4.032,75;3.862,75;2.234,75;85,50;385,25
21.01.2019 05:15;21.01.2019 05:30;1.191,50;416,50;680,50;979,00;0,00;49,75;2.363,50;4.043,00;3.931,25;2.292,25;96,75;381,00
21.01.2019 05:30;21.01.2019 05:45;1.189,50;423,75;683,00;1.003,75;0,00;49,75;2.366,50;4.042,00;4.011,00;2.353,50;151,50;379,75
21.01.2019 05:45;21.01.2019 06:00;1.192,25;443,75;669,00;1.030,75;0,00;49,50;2.367,00;4.051,25;4.057,50;2.433,00;250,50;380,50
21.01.2019 06:00;21.01.2019 06:15;1.193,25;370,50;624,50;1.107,00;0,00;49,50;2.363,75;4.034,50;4.049,50;2.461,75;462,50;375,75
21.01.2019 06:15;21.01.2019 06:30;1.191,50;396,00;612,50;1.144,25;0,00;49,50;2.368,00;4.041,00;4.083,75;2.591,75;511,75;374,50
21.01.2019 06:30;21.01.2019 06:45;1.200,50;451,75;595,00;1.144,25;0,00;49,50;2.367,25;4.043,75;4.105,00;2.698,25;766,50;375,50
21.01.2019 06:45;21.01.2019 07:00;1.199,00;497,50;588,75;1.143,00;0,00;48,75;2.367,25;4.036,00;4.129,50;2.807,00;877,00;374,00
21.01.2019 07:00;21.01.2019 07:15;1.204,50;455,50;565,00;1.144,25;0,00;48,25;2.359,75;4.050,00;4.131,50;2.876,25;729,50;376,50
21.01.2019 07:15;21.01.2019 07:30;1.205,00;490,50;531,75;1.153,25;0,00;48,25;2.368,25;4.072,00;4.147,75;2.899,00;1.034,25;375,25
21.01.2019 07:30;21.01.2019 07:45;1.206,75;528,50;493,25;1.149,00;0,25;47,50;2.366,75;4.077,25;4.160,25;2.928,50;1.229,00;375,50
21.01.2019 07:45;21.01.2019 08:00;1.211,50;531,25;499,00;1.132,00;0,50;47,75;2.367,00;4.094,75;4.170,50;2.948,50;1.410,75;376,50
21.01.2019 08:00;21.01.2019 08:15;1.214,75;530,50;469,50;1.099,00;11,25;48,00;2.362,75;4.085,50;4.157,00;3.017,75;1.378,25;402,50
21.01.2019 08:15;21.01.2019 08:30;1.216,00;566,50;433,75;1.072,50;43,25;48,00;2.368,00;4.102,50;4.165,25;3.020,25;1.434,00;404,50
21.01.2019 08:30;21.01.2019 08:45;1.224,50;608,50;416,75;1.069,25;108,75;48,25;2.371,25;4.099,50;4.166,50;3.035,50;1.349,50;377,25
21.01.2019 08:45;21.01.2019 09:00;1.218,00;582,25;424,75;1.080,25;229,75;48,50;2.373,50;4.112,00;4.172,50;3.083,75;1.188,50;374,25
21.01.2019 09:00;21.01.2019 09:15;1.215,75;553,50;401,25;1.064,50;414,75;48,00;2.374,50;4.113,00;4.184,25;3.101,75;1.026,50;376,75
21.01.2019 09:15;21.01.2019 09:30;1.214,25;516,00;385,75;1.061,75;604,00;47,50;2.374,75;4.117,75;4.195,75;3.109,75;1.017,75;376,00
21.01.2019 09:30;21.01.2019 09:45;1.216,75;535,00;372,50;1.057,00;804,50;47,50;2.373,25;4.112,75;4.187,75;3.084,75;961,75;375,25
21.01.2019 09:45;21.01.2019 10:00;1.218,50;489,75;353,75;1.053,50;1.018,25;47,75;2.372,75;4.120,50;4.148,25;3.077,25;808,75;376,50
21.01.2019 10:00;21.01.2019 10:15;1.214,75;442,25;344,75;1.053,25;1.234,00;47,00;2.375,75;4.111,00;4.127,25;3.062,25;482,50;375,75
21.01.2019 10:15;21.01.2019 10:30;1.213,75;442,75;358,25;1.031,00;1.464,75;46,75;2.375,25;4.119,25;4.109,00;3.069,50;317,50;376,00
21.01.2019 10:30;21.01.2019 10:45;1.209,25;408,25;363,75;985,25;1.714,25;46,75;2.375,50;4.114,50;4.076,25;3.082,00;220,00;375,50
21.01.2019 10:45;21.01.2019 11:00;1.212,25;400,50;362,50;938,25;1.923,75;46,25;2.367,50;4.112,25;4.075,75;3.105,50;112,75;376,75
21.01.2019 11:00;21.01.2019 11:15;1.209,50;441,00;371,75;907,50;2.118,25;46,25;2.374,75;4.123,25;4.072,50;3.029,75;146,25;375,00
21.01.2019 11:15;21.01.2019 11:30;1.212,25;455,75;379,25;899,75;2.278,25;46,25;2.374,50;4.125,50;4.069,75;2.989,50;148,75;376,50
21.01.2019 11:30;21.01.2019 11:45;1.212,00;437,00;355,00;889,75;2.450,75;46,50;2.374,75;4.121,50;4.076,75;2.979,50;172,00;374,00
21.01.2019 11:45;21.01.2019 12:00;1.212,00;432,00;324,50;855,75;2.513,00;46,75;2.373,75;4.115,25;4.078,25;2.976,75;98,75;374,75
21.01.2019 12:00;21.01.2019 12:15;1.206,00;420,75;333,75;846,25;2.602,75;47,25;2.374,25;4.104,75;4.081,50;2.950,00;106,00;375,00
21.01.2019 12:15;21.01.2019 12:30;1.210,25;381,00;328,50;861,00;2.655,50;47,75;2.367,00;4.122,75;4.076,00;2.926,25;57,50;376,25
21.01.2019 12:30;21.01.2019 12:45;1.212,00;385,25;335,00;866,50;2.701,25;47,50;2.375,00;4.123,25;4.081,50;2.922,00;69,25;378,00
21.01.2019 12:45;21.01.2019 13:00;1.218,00;384,75;347,25;878,50;2.679,00;48,00;2.372,00;4.116,50;4.085,00;2.912,50;57,75;375,75
21.01.2019 13:00;21.01.2019 13:15;1.209,75;397,25;369,00;885,25;2.634,50;48,00;2.372,75;4.123,50;4.100,25;2.950,00;104,75;372,50
21.01.2019 13:15;21.01.2019 13:30;1.214,75;407,00;380,50;887,00;2.552,00;48,00;2.372,25;4.117,25;4.097,25;2.958,75;98,25;374,00
21.01.2019 13:30;21.01.2019 13:45;1.209,50;412,75;380,50;891,50;2.450,25;48,00;2.372,75;4.128,00;4.091,00;2.961,25;110,00;376,25
21.01.2019 13:45;21.01.2019 14:00;1.211,75;406,75;400,50;867,25;2.325,50;48,50;2.371,00;4.125,75;4.090,75;2.963,25;64,75;378,25
21.01.2019 14:00;21.01.2019 14:15;1.210,50;429,50;396,50;835,75;2.161,00;48,75;2.372,25;4.122,50;4.088,00;3.011,50;115,50;377,00
21.01.2019 14:15;21.01.2019 14:30;1.213,25;442,75;401,75;821,25;1.987,75;48,75;2.372,00;4.120,75;4.089,50;3.029,25;165,00;376,75
21.01.2019 14:30;21.01.2019 14:45;1.212,25;478,25;429,50;835,50;1.768,50;48,00;2.371,50;4.119,00;4.090,00;3.038,00;193,75;372,50
21.01.2019 14:45;21.01.2019 15:00;1.214,50;487,25;428,50;848,75;1.536,50;47,50;2.371,00;4.112,00;4.091,50;3.039,00;246,25;378,00
21.01.2019 15:00;21.01.2019 15:15;1.211,00;414,75;407,75;833,00;1.271,25;47,25;2.372,00;4.111,75;4.091,00;3.040,25;306,25;377,00
21.01.2019 15:15;21.01.2019 15:30;1.213,75;416,50;407,25;829,00;1.007,50;47,50;2.372,50;4.120,25;4.091,00;3.045,75;325,75;376,75
21.01.2019 15:30;21.01.2019 15:45;1.217,00;462,50;407,75;849,00;761,75;47,50;2.373,00;4.108,50;4.083,50;3.065,50;367,50;378,25
21.01.2019 15:45;21.01.2019 16:00;1.216,00;499,00;368,00;889,50;530,00;48,00;2.372,50;4.103,00;4.073,00;3.083,00;449,00;377,25
21.01.2019 16:00;21.01.2019 16:15;1.215,75;476,50;325,00;942,00;319,50;47,50;2.365,75;4.088,75;4.057,50;3.134,00;672,50;371,75
21.01.2019 16:15;21.01.2019 16:30;1.226,25;489,25;319,75;991,50;163,25;47,50;2.371,75;4.096,75;4.063,75;3.184,00;826,75;369,00
21.01.2019 16:30;21.01.2019 16:45;1.231,00;520,25;299,50;1.023,50;57,75;47,75;2.372,00;4.097,50;4.078,75;3.212,25;967,75;373,25
21.01.2019 16:45;21.01.2019 17:00;1.226,75;550,75;300,25;1.039,25;10,50;48,50;2.372,25;4.091,00;4.082,50;3.214,50;1.075,75;381,25
21.01.2019 17:00;21.01.2019 17:15;1.230,00;505,50;302,75;1.052,75;0,75;48,75;2.367,25;4.091,50;4.076,00;3.227,50;1.110,00;408,25
21.01.2019 17:15;21.01.2019 17:30;1.231,75;577,25;299,50;1.052,25;0,00;48,75;2.373,00;4.100,00;4.079,50;3.291,50;1.194,50;446,50
21.01.2019 17:30;21.01.2019 17:45;1.235,50;626,50;298,00;1.086,25;0,00;49,00;2.374,75;4.097,75;4.081,50;3.325,50;1.315,00;465,00
21.01.2019 17:45;21.01.2019 18:00;1.246,25;627,00;292,00;1.146,25;0,00;48,25;2.374,75;4.094,75;4.082,00;3.320,50;1.391,25;464,50
21.01.2019 18:00;21.01.2019 18:15;1.237,00;607,00;281,50;1.160,50;0,00;48,50;2.374,25;4.096,00;4.081,25;3.323,75;1.467,00;464,75
21.01.2019 18:15;21.01.2019 18:30;1.233,50;596,50;282,00;1.146,50;0,00;49,00;2.377,00;4.103,25;4.085,50;3.329,50;1.428,25;429,75
21.01.2019 18:30;21.01.2019 18:45;1.239,25;596,00;282,00;1.149,00;0,00;49,75;2.376,00;4.104,00;4.091,75;3.338,25;1.400,00;420,50
21.01.2019 18:45;21.01.2019 19:00;1.240,50;572,25;278,50;1.157,25;0,00;49,25;2.376,75;4.104,00;4.102,50;3.362,25;1.303,50;424,25
21.01.2019 19:00;21.01.2019 19:15;1.240,00;564,50;263,25;1.164,25;0,00;48,75;2.376,75;4.110,00;4.105,75;3.311,75;460,00;407,75
21.01.2019 19:15;21.01.2019 19:30;1.236,75;538,00;270,75;1.174,75;0,00;49,00;2.373,25;4.098,50;4.094,00;3.301,75;327,00;406,75
21.01.2019 19:30;21.01.2019 19:45;1.238,00;469,00;276,00;1.171,75;0,00;49,50;2.374,25;4.102,75;4.093,50;3.220,00;278,50;391,75
21.01.2019 19:45;21.01.2019 20:00;1.236,75;476,00;264,50;1.167,50;0,00;48,75;2.371,50;4.098,25;4.092,00;3.063,75;262,75;380,25
21.01.2019 20:00;21.01.2019 20:15;1.235,75;569,25;260,50;1.161,25;0,00;49,00;2.371,50;4.063,00;4.088,00;2.953,25;678,25;384,25
21.01.2019 20:15;21.01.2019 20:30;1.231,50;608,75;269,75;1.147,00;0,00;49,50;2.366,75;4.046,50;4.076,25;2.927,75;623,75;384,00
21.01.2019 20:30;21.01.2019 20:45;1.232,00;534,00;269,75;1.133,25;0,00;50,00;2.366,50;4.051,25;4.068,25;2.921,00;419,00;382,75
21.01.2019 20:45;21.01.2019 21:00;1.229,75;500,25;279,50;1.123,75;0,00;49,75;2.366,00;4.047,75;4.063,50;2.924,25;321,25;382,75
21.01.2019 21:00;21.01.2019 21:15;1.227,00;622,25;291,00;1.133,50;0,00;49,50;2.369,25;4.038,25;4.068,50;2.890,50;546,25;381,50
21.01.2019 21:15;21.01.2019 21:30;1.223,25;588,50;301,00;1.121,75;0,00;49,75;2.366,00;4.026,75;4.063,00;2.876,50;577,50;381,75
21.01.2019 21:30;21.01.2019 21:45;1.224,75;546,25;313,25;1.104,50;0,00;49,75;2.366,50;4.026,50;4.064,50;2.870,00;333,75;383,25
21.01.2019 21:45;21.01.2019 22:00;1.225,75;507,75;320,75;1.075,50;0,00;49,50;2.366,75;4.032,50;4.068,25;2.849,75;206,25;383,50
21.01.2019 22:00;21.01.2019 22:15;1.220,00;506,75;306,25;1.045,75;0,00;49,00;2.371,25;4.034,00;4.068,25;2.776,25;224,00;385,75
21.01.2019 22:15;21.01.2019 22:30;1.215,75;542,00;290,50;1.067,50;0,00;48,75;2.369,75;4.028,50;4.052,75;2.692,75;183,50;383,25
21.01.2019 22:30;21.01.2019 22:45;1.213,50;564,75;268,75;1.075,50;0,00;49,25;2.369,00;4.034,75;4.043,25;2.616,75;152,75;383,75
21.01.2019 22:45;21.01.2019 23:00;1.211,00;518,00;266,25;1.056,50;0,00;49,25;2.367,00;4.032,25;4.041,50;2.513,75;125,25;381,50
